country,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides,GDP per capita
Russian Federation,13.206036478787691,49.60309051855229,16379341.333333334,460.0,8.925919736001198,-0.958228183289369,0.14278784083823362,99.17652893066406,3.543548387096774,5814.456115741129,1666028.8096774195,2310994.6596774193,8.85789234989686,61.16174440988498,0.12024703320848741,,1.085036804676055,27.914784766396448,13.10263227811968,25.153914855446235,-0.40812169046451663,0.21045781547824546,0.6849796543121338,29.0,45.4,78.11333333333334,34.03881240190909,2.5979061428571426,3.794121531569639,1033782332700.5844,-0.9287679841121038,0.24876635583738482,-0.8852658495306969,0.1473469647268454,-0.4099944913759827,0.1958269576231637,3.833890104293823,3.1985691157142857,,38.9625,11.079411764705881,13.905882352941177,68.15154949784792,145365138.4857143,38203773.37142857,-0.8555606411149107,0.13839961526294545,18.555424730389117,7163.00765995788
Rwanda,70.11772445460406,11.473956222132143,24670.0,1212.0,16.427460525819825,0.11230743577470996,0.20941198058426388,16.546220726049864,86.5584375,,758.6836129032258,4131.740217258065,293.4988982437021,7.397328544851741,9.683548624256971,9.409521524550303,0.7040849924087524,48.69533254311343,11.315531110126868,17.11646081607432,-0.325010858864213,0.21431475753585502,0.37682159312566094,38.0,9.799999999999999,67.67166666666665,6.3896974237741935,2.5136207142857145,2.164373251484757,3043806289.180609,-0.5484876636473931,0.2973533396919568,-0.43543397852530075,0.1818022783845663,-0.4039240326577174,0.20669664070010185,3.7171605366926928,1.8991773719047618,35.333333333333336,47.3,43.24441935483871,16.11201612903226,51.28758064516129,7276516.619047619,6412594.53968254,-1.2446884885430334,0.1480196118354797,2.966742873519276,317.5734843340884
Samoa,19.659040470803568,59.7573082435112,2823.75,2880.0,35.580253616626194,0.25561514248450606,0.34104295695821446,91.89569086427959,48.3778125,,172.46774193548387,476.76503138709677,65.78305148460737,5.295107493671346,7.553401613419205,,,,23.35544173998982,28.40696492233538,0.34317145666379173,0.3395852353423834,0.5354079604148865,98.0,4.8,58.52339285714286,14.721345776,,,438517200.8850401,1.115170749525229,0.3148255807658037,0.9223501558105153,0.2921346289416154,-0.1472669671056793,0.2868910618126393,4.352072147222665,3.8027419471428567,,40.46666666666667,30.9901,5.5335,70.1635,186583.07317073172,148488.51219512196,0.6672906763851643,0.24246193530658885,5.814636881710103,2236.703873595829
San Marino,23.260869565217405,16.6666666666667,60.0,,87.71558856906398,1.197822860309056,0.407813093491963,100.0,,,,,521.2159420289854,1.9284886250407982,4.079303841983365,,,51.54670579900435,17.09291241699813,39.318323484686104,1.6152949844087858,0.4604806346552713,,92.0,,,54.74318304,,,1635403101.6693225,1.1891179022036091,0.47967348757543055,1.1180793285369874,0.619387537240982,0.4896793961524964,0.48491403460502613,3.1818191011746726,5.797324089523809,,,8.761111111111111,7.355555555555556,,31272.956521739132,1343.9130434782608,1.1805318480446227,0.28055826113337556,0.2750297719728162,52278.87725161986
Sao Tome and Principe,38.343253968253975,58.549107142857146,960.0,3200.0,27.300960759549017,-0.08301899582147598,0.2257573746499562,63.17608360653832,44.09285714285714,,102.3,129.497054,192.84637896825396,12.340098137248127,14.195591040071022,,,,,,-0.7515376082488467,0.2319296790020807,,170.0,,49.575892857142875,21.679546470333335,2.6099058,,255006485.1391555,0.31875941906833927,0.29095377311820075,-0.6022163679202398,0.18955462106636606,-0.8092868413243975,0.20946330541656144,5.371231293678286,2.7567387175,,35.75,35.17666666666667,7.08247619047619,65.66128571428571,187052.86363636365,61941.09090909091,0.2491695045360498,0.16654416847796658,3.6901260810897583,1295.4892796013235
Saudi Arabia,62.66684537460441,0.454484134921779,2149690.0,59.0,17.10676553236451,0.013892694531629583,0.18467879233260953,99.99181897163392,0.016129032258064516,4263.31415930494,352883.7870967742,471575.9475322581,8.993040366026934,3.549551711332401,,,0.36640769071303875,,4.193846444880453,27.606699021858073,-0.019223316106945294,0.22134451506038502,0.5726497972011567,63.0,6.7,64.30875,35.20132717257576,3.162116142857143,11.170108693076328,293431619816.07635,-0.3732293290765179,0.2539122576514879,0.098165167379193,0.17562546953558922,0.03815130245250966,0.22651338018476955,5.959900498390199,3.0740710689473683,,,32.563351851851856,5.924555555555555,68.59724074074074,19642732.054545455,4235928.363636363,-1.691575000683466,0.14374969340860833,0.998921072856517,11877.403880399714
Senegal,46.334018202826385,44.92540448241832,192530.0,686.0,14.579649058789423,-0.15952984932422018,0.1615984927242001,48.2153891412143,45.730322580645165,124.66068680094891,5913.835483870967,19818.895366129032,44.0867684235712,4.753715889385752,2.8052911167251384,,0.43508000175158196,,17.059587184522787,20.1479297978135,-0.2973809289493754,0.1848731599748135,0.4122352568507195,123.0,24.6,64.2120238095238,11.074971974875,2.4866468333333334,1.6018033339760611,8467392976.792056,-0.23972944084865344,0.2557301769653955,-0.1830929916274424,0.15395955368876463,-0.2488811764245232,0.18579208850860587,4.327105184396108,1.3163031857142857,,41.528571428571425,42.78383870967742,14.197145161290322,53.88741935483871,8545383.857142856,5066148.80952381,0.10369427387680243,0.13531547039747238,0.267518151792543,815.2643317506261
Serbia,40.20960314066548,31.047534628711038,87038.75,,21.39918232317403,-0.4966855167100828,0.15511323884129521,99.83690668091258,19.12115384615385,4239.45996237901,48590.838461538464,65360.350519615386,82.08733586664573,21.31963536964199,-7.555815170257698,-8.72901741404735,0.710439602136612,,21.637591741599106,38.27786754634569,-0.24412804143018263,0.22130194430549943,0.710553915500641,44.0,50.93333333333334,76.82357142857143,54.059463867368414,2.7335904285714285,2.6347032649690303,36642700740.52626,-0.42494338607260346,0.258424075320363,-0.4915227287759382,0.15945759353538358,-0.23938077773588398,0.21520495849351096,3.9275071280343186,5.346081052380953,37.1625,37.3,9.706666666666665,14.229999999999999,73.49584010840108,7279729.142857143,3319799.1071428573,-0.03301578940590839,0.14006676742186144,1.8083683700006354,5106.656068287529
Seychelles,8.811475409836065,73.2608695652174,460.0,2324.0,87.3441204751446,0.7795259890456993,0.2576368593921265,96.56642047337125,1.6596875,,372.1548387096774,477.5478504516129,156.02548111190302,6.778255206116625,8.235495359997136,5.325015490839747,0.33264500151077897,85.67874067831198,28.510124140004287,36.596257021448146,0.6059580581883589,0.27680858721335727,0.62896803689003,100.0,,55.830763888888896,29.864899124709677,,2.2124976339709246,542909313.8512985,0.7930604554712771,0.29496707643071807,0.338475308730267,0.22283804602921012,0.09607988978192834,0.29859722902377445,5.346383543575509,3.4885396952380954,31.99,39.45,21.99019607843137,7.652941176470589,71.75557491289199,72057.98412698413,36465.206349206346,0.16465287936928988,0.17205701395869244,10.388145684498378,6346.262051287338
Sierra Leone,42.97592312479275,39.08189162510391,72180.0,2526.0,12.920712479470184,-0.7851468448837595,0.19101134004692236,16.207489556645378,85.10875,,601.3774193548387,4276.636574967742,63.19034790073997,11.076189657910696,0.559166341134539,5.830140086206897,,,,,-1.2559093336264289,0.20333955685297647,0.35566276939709995,163.0,13.95,53.386964285714285,3.164626434064516,2.0210803999999998,1.1817953658905762,1513832556.9552264,-0.47133636319388894,0.27822436330219114,-0.9877450391650194,0.1806870562334855,-1.0282900507251413,0.19851720022658503,4.0412107706069955,1.4333016452380953,,36.63333333333333,43.91929032258064,20.43867741935484,45.39812903225807,4589410.571428572,2987195.492063492,-0.346325956595441,0.13952514901757238,2.1966602817175773,281.07314440546236
Singapore,7.076416465686787,23.963355683425952,680.7049180327868,2497.0,71.61926908304643,2.139763702948888,0.14571285806596282,100.0,0.5441935483870968,5379.076931925922,39933.28709677419,52797.55098290322,5038.300543114881,2.5280323441430905,4.355683330616057,4.502187500136574,1.9782779884338375,96.90116209310192,14.586258404612186,15.68106886452107,2.1749279697736106,0.20789049255351222,0.8743487737178802,2.0,,75.84380952380954,52.44046362184849,4.1225828571428575,4.242151462751886,106604810494.87592,1.2695075497031203,0.24829460494220254,1.6361315747102105,0.16193513013422492,1.998132566610973,0.20550909638404838,2.9484651926401497,1.494766786190476,,,16.806451612903224,4.924193548387097,75.22376868607395,3460970.380952381,0.0,-0.09034625440835953,0.14588131289929146,0.6877846294444261,22276.55225224455
Sint Maarten (Dutch part),,10.8823529411765,34.0,,93.2570261400237,,,100.0,0.045454545454545456,,,,1147.6363636363633,2.235580149423518,,,,,,,,,,,,,,,,1274871556.65793,,,,,,,,,,,11.509090909090908,4.927272727272728,75.33527272727272,39338.666666666664,0.0,,,,32295.63117420269
Slovak Republic,43.48062212566238,39.77431234650543,48093.0,824.0,18.073160662828748,0.21278067476426563,0.14537371043115857,99.99308371543884,7.776451612903226,5046.105644511215,37837.75161290323,45965.60369258065,112.19893240710077,5.601980462776499,,,0.7169188398581284,53.22273277455866,18.040069850520794,41.2919712068995,0.6818478306134542,0.20244714679817366,0.6793487951755522,45.0,30.2,86.27767857142858,45.1502124893125,3.1587754285714285,1.6408958542226466,64978477034.29682,0.8656928353011608,0.25347718596458424,0.46998659521341324,0.15019285989304373,0.8983803043762846,0.20240611831347152,4.101110022643517,5.218335763809524,18.2,25.866666666666667,11.021875,9.959375,74.3372256097561,5388563.7272727275,2411319.606060606,0.9015499254067739,0.14273623718569675,1.8294241994749398,12017.898680922379
Slovenia,27.952782609981494,61.458038390977904,20140.67407407407,1162.0,22.4297323115883,0.880036575098832,0.14695282901326817,100.0,17.873461538461537,6331.57438300727,14979.407692307692,18072.28066807692,100.83173759180083,4.206468725887628,,,1.7748900147584763,,19.233225799950176,42.0148864376363,0.9793554395437236,0.20754065178334713,0.7759513289928435,37.0,56.199999999999996,89.57178571428572,52.44438509978572,3.2111114285714284,1.2748937678686774,40454582925.64722,0.9853314980864529,0.2523237938682238,0.9927286083499588,0.14966995455324641,0.78589191287756,0.19896753008166942,5.3723245496335235,5.93948748,18.027272727272727,24.76111111111111,9.596296296296297,9.55185185185185,78.31088527551944,2033717.1785714286,964364.5,1.0449198683102923,0.14317480195313695,1.005790497400567,19777.760527415387
Small states,32.21110724952563,40.84603013421411,2476356.596153846,,34.71781374748228,,,72.13511790949941,25.810275351319596,,167623.57584709677,279057.4488201613,11.555125300326997,4.606989764006495,,,,,,,,,,,29.3928571428571,,21.863535492644907,2.631524043749294,2.2584258306177873,198734152766.4365,,,,,,,5.083651922643185,2.865043339185025,,,28.283224260603504,9.789689370252212,63.68636696624386,28949258.547169812,14577217.905660378,,,13.466666666666667,5715.041061755837
Solomon Islands,2.8432773609622477,90.51709874062165,27990.0,3028.0,27.56736555389918,-0.10805377271026377,0.3086231568207344,36.40428756216299,50.5809375,,267.31290322580645,635.1251878064515,13.869321715427468,8.412348291463916,3.429152258470462,7.651978144406814,,9.263827122291612,24.305809665986,29.094364593960584,-0.9226226147852444,0.33958427529585994,0.431244108835856,136.0,11.7,41.75297619047619,5.934450231806452,2.453549857142857,,542284709.3439645,0.30504501502340026,0.36548228623966367,-0.27244938723742956,0.3344600150982538,-0.9992821781258833,0.26130853514922286,5.422581502369472,3.9519485966666665,,41.6,37.118314814814816,7.169037037037037,65.11416666666666,394312.6909090909,324969.54545454547,0.2447296473643897,0.231416150306662,4.624759115695834,1100.4531043542224
Somalia,70.1558391025028,10.229660152389462,627340.0,282.0,,-1.7073500037193292,0.1676469802856446,50.72298863728843,94.036,,662.0133333333333,25665.652094444446,11.384624131354776,,-13.817202342757442,,,,7.43581205249804e-05,0.00014564905758745,-2.20511589050293,0.1992600128054618,,190.0,,29.231527777777767,1.4623414496666667,1.932556,2.6155090621206685,2420262365.5261545,-2.466894268989562,0.22627185285091408,-2.321853613853456,0.1682541638612747,-2.069535779953002,0.2002609089016913,0.6188513427972795,,,,46.439,17.565175,48.060525,7292863.8292682925,4719042.024390244,-1.899381518363952,0.12638436257839197,,213.5544491423543
South Africa,79.34628125519858,14.490177975253275,1213090.0,495.0,7.00033731091881,0.13003143906826162,0.15239511212954912,79.81962180504432,12.443870967741935,3852.709787755473,354733.3741935484,449203.62491290324,31.83493367229521,7.763451323265978,3.2871916637395553,3.84138888919841,0.7008675038814544,49.214659876600294,20.941477495943094,25.62305756179161,0.3028491060249507,0.19442000612616528,0.4198352649211883,84.0,25.35,77.36767857142857,22.415610912343748,3.563795,2.2994172924150855,166254571154.40927,-0.20591272553429008,0.24829460494220254,0.027635134676529564,0.15598387022813157,0.37729457323439414,0.2012785331656534,5.138474375009537,3.7456302638095234,7.5,61.88333333333333,29.92809677419355,10.587629032258064,59.19666129032258,38605576.93650793,16680656.507936507,0.6635633756717044,0.1316969413310289,40.773318274794626,3560.7307426288917
South Asia,56.64375429972537,18.142871613230607,4775561.4503278695,,7.170342922767785,,,70.91439909492718,44.8254465360231,297.8975567499881,1544988.0368709678,2700966.6672458067,251.09567318210966,7.406990902796887,,,0.684151713553113,54.25332410426873,9.898059527744042,14.338355634340283,,,,,14.7285714285714,,7.974771928916473,2.5349821454081645,3.085941256546005,960105564767.2827,,,,,,,2.565888229254129,0.8498847951274554,,,32.17330921467113,11.830673513683852,58.15827837901069,1200282012.5714285,873308686.8730159,,,3.475,609.1180588806907
South Asia (IDA & IBRD),56.64375429972537,18.142871613230607,4775561.4503278695,,7.170342922767785,,,70.91439909492718,44.8254465360231,297.8975567499881,1544988.0368709678,2700966.6672458067,251.09567318210966,7.406990902796887,,,0.684151713553113,54.25332410426873,9.898059527744046,14.338355634340287,,,,,14.7285714285714,,7.974771928916473,2.5349821454081645,3.085941256546005,960105564767.2827,,,,,,,2.565888229254129,0.8498847951274554,,,32.17330921467113,11.830673513683854,58.15827837901069,1200282012.5714285,873308686.8730159,,,3.733333333333333,609.1180588806907
South Sudan,45.012867327077345,11.3256215087114,631930.0,900.0,6.19294990133185,-1.3233727415402716,0.32831329355637245,3.0979606956243524,29.36,40.08136716058657,1435.617363625,59323.83294125,17.492134413621777,21.848072496946912,4.5537838621816125,11.5073292112861,,,,,-1.8245405197143563,0.253859829902649,,,9.2,,2.6,,6.709361262956308,14080606755.7446,-1.867165088653562,0.3321353256702424,-1.594337677955626,0.225348252058029,-1.601114439964294,0.24478147625923138,1.1861876249313366,,,46.3,39.447625,11.596375,54.917,10278225.25,8408432.375,-1.420758938789368,0.1630822002887726,14.0539673279834,1378.475062033592
Spain,60.07800617551482,34.63619436598624,499523.045147541,636.0,11.64769569006259,0.993677881856759,0.15858572969834014,100.0,11.592258064516129,3325.3749708151895,269775.7225806452,339989.4367483871,79.35087692479595,6.318444343350551,,,1.1428649998628182,174.08339412264718,12.50914414578237,28.23437763615712,1.1751251568396885,0.20989923737943184,0.7289242519140242,31.0,78.5,88.35089285714285,44.87098704048485,3.718006857142857,1.9230785198208646,607861276508.7312,0.10715167647382857,0.24829460494220254,1.0912676031390827,0.16308716808756188,1.0660700549681987,0.2258634014676015,3.796035011609396,6.10549861,27.036363636363635,34.63333333333333,13.301612903225807,8.514516129032257,77.0025806451613,39620380.96825397,10328963.46031746,1.1211390097935992,0.14962748531252154,0.9868934191121738,13916.447634566608
Sri Lanka,38.375825996656545,34.71400737078698,62614.22081967213,1712.0,12.438763388335095,-0.28524555312469596,0.1666571845610936,86.71896653608843,61.00516129032258,227.267824089733,12852.132258064516,26161.455007096774,269.1802906293089,8.787856958555356,3.043536311452874,1.3757192982456161,0.13083615383276578,88.60303824332459,13.492432431213334,20.049774242862323,-0.1827458495778652,0.20681118654708072,0.591898285230001,99.0,16.7,75.3311904761905,10.496196196615385,2.5892065,2.186543653826313,24407273857.667675,-0.8412209382125484,0.25444498285651196,0.039143593664145306,0.16349873443444576,-0.16923802532255652,0.20249237616856883,2.400137361139059,1.8287102271428572,9.185,36.888888888888886,23.125032258064515,7.342951612903225,69.72787096774194,16819279.53968254,13749056.825396825,-0.274760096372726,0.1378638713310162,5.837263787873243,1208.1563470631704
St. Kitts and Nevis,39.16060169338859,42.3076923076923,288.0327868852459,1427.0,44.939964555417596,0.7703151173497499,0.3469379058009699,96.60612086296081,16.048750000000002,,194.55806451612904,284.405229483871,161.1848063411998,2.9291452125527004,6.653997970560492,3.5060026663216046,,89.16326377678365,17.95932954724981,22.515307578005835,0.7630927750938813,0.43298150677430003,0.579328030347824,139.0,1.9,44.67055555555557,35.836443297161296,,,359517386.25004333,0.9170120060443869,0.30065828114748,0.6982884878913561,0.42316389953096706,0.821674230067354,0.3817588702628486,3.3044552885252854,2.087539547142857,,,23.517451612903223,11.056467741935483,66.08214516129031,45929.01587301587,30912.11111111111,0.985118802636863,0.2571316969891389,30.132363319240785,7759.2212665912375
St. Lucia,24.539032006245115,34.31301229508194,610.0,2301.0,46.77222601923028,0.858120952781878,0.28607435838172307,94.50471194353366,20.106875,,403.7838709677419,805.0057082903226,256.81682279469163,3.179235633433634,7.675953664846438,4.99628443446465,0.4238449931144715,44.95464820545289,17.820962743127055,16.987776934460143,0.4898721987479608,0.35906465900571727,0.595575749874115,93.0,1.9,56.28636904761906,28.59209454196875,,,1057932977.6055127,0.8601802997291087,0.35095451151331264,0.7561738739411036,0.34565158933401113,0.4544754875333686,0.26395665579720534,4.236031413078308,1.8623165457142856,,43.7,20.534928571428573,6.897333333333333,71.4010238095238,157197.76744186046,119624.37209302325,1.0457420622309053,0.25662990535298985,18.525263132966725,6385.415815390807
St. Martin (French part),,24.8,50.0,,,,,100.0,,,,,683.4,,,,,,,,,,,,,,,,,712552501.7511835,,,,,,,,,,,17.29625,4.2885,79.78875,34170.0,,,,22.3482651728293,20819.23616894425
St. Vincent and the Grenadines,23.77049180327867,72.73878205128206,390.0,1583.0,36.86917183050324,0.8534903243968364,0.2905905623185007,86.80882164739793,6.87,,195.81290322580645,275.45340458064516,272.9340058848256,3.8899222411730165,6.738667613385105,4.6571176579942515,0.0769899990409614,44.77367104126597,20.739035423144035,22.43573049969917,0.5709094522815004,0.3701842286084828,0.5346032083034515,130.0,7.3,46.39488095238096,24.19706565746875,,,341868831.58299136,0.917703572660684,0.35095451151331264,0.7480140042801698,0.3463867492973805,0.42360607887569196,0.26881131294526545,5.56347297219669,2.5985524552380954,,,25.929548387096776,7.511903225806452,70.48746774193549,106050.61904761905,62487.39682539683,0.9922397906581556,0.2571316969891389,20.56914614154359,3141.72730277158
Sub-Saharan Africa,40.82511823249531,28.689528019979992,23681922.574245904,,9.409354327834246,,,35.06972234454227,70.80519199112892,483.01351991963276,606554.2741731935,1760116.370119484,24.762713838185874,8.20783714298864,,,0.44412568175914,,,,,,,,21.575,,7.665675407678743,2.448778222498244,2.225504138949295,633954228774.3374,,,,,,,3.3019503084096042,1.8039523201265804,,,43.374105143948114,16.00111969524086,50.431170624870745,591676467.031746,404925011.25396824,,,13.625,825.0220130896452
Sub-Saharan Africa (IDA & IBRD countries),40.82511823249531,28.689528019979992,23681922.574245904,,9.409354327834246,,,35.069722344542264,70.80519199112892,483.01351991963276,606554.2741731935,1760116.370119484,24.762713838185874,8.20783714298864,,,0.44412568175914,,,,,,,,21.575,,7.665675407678743,2.448778222498244,2.225504138949295,633954228774.3375,,,,,,,3.3019503084096042,1.8039523201265804,,,43.374105143948114,16.00111969524086,50.43117062487075,591676467.031746,404925011.25396824,,,11.1,825.0220130896454
Sub-Saharan Africa (excluding high income),40.8257397262503,28.688664482055948,23681462.574245904,,9.332728176256351,,,35.06271695035119,70.8206275836004,483.01351991963276,606182.1193344839,1759638.8222690322,24.760165509958036,7.565638708942322,,,0.44412568175914,,,,,,,,21.575,,7.663421378484532,2.448778222498244,2.22520039645701,633412578320.7865,,,,,,,3.3019503084096042,1.8021718132146194,,,43.37625057547792,16.001947495216026,50.42964922011525,591604409.0476191,404888546.04761904,,,11.1,824.4268748103493
Sudan,52.11446609647332,11.532734590338158,2292721.3114754097,250.0,4.804358741686497,-1.323325157165529,0.17767760902643195,36.40385854005814,71.01451612903226,81.57686578122647,11567.729677419355,83207.36917935485,10.466420633713364,38.83959525057638,,,0.3491700057472504,8.264112056847805,6.691739924223723,11.020349483802413,-1.3633026480674741,0.19379518056909237,0.37749521660804736,171.0,4.7,40.49029761904762,5.613743331909091,2.363051714285714,3.1607715678574517,24610097227.253147,-2.149494136373202,0.263952354590098,-1.3520616342624028,0.17021982620159778,-1.422100807229677,0.19402162979046503,1.4420828478676928,1.4647617747619048,,34.8,42.35701612903225,13.008048387096775,53.970612903225806,23220906.76190476,16413626.936507937,-1.7022469391425459,0.14085243176668874,4.90866974645,826.8857760585206
Suriname,0.46318831441782266,98.11150006009616,156000.0,2331.0,19.48424498534843,-0.12113777722697709,0.22532931404809153,95.43394100203969,19.83809523809524,2809.8280650054608,1982.2171151612904,3335.869820548387,2.846298970155527,27.480732882379147,-8.900494068447435,,,,,,-0.331832424000216,0.27028597456713516,,162.0,83.6,51.640297619047615,20.6048538470625,,,1526683504.0284023,0.22808415353453404,0.281504080320398,-0.12189672008389611,0.2101483214646578,-0.6110999174416064,0.263200434545676,5.111081838607789,2.768403836666667,,39.2,28.682274193548388,8.609112903225807,64.5615,443997.09523809527,168304.3015873016,0.36473332407573866,0.17319942141572633,8.925443895643705,2979.1517589907708
Sweden,8.394041737188575,68.92002214167337,407335.033147541,624.0,15.835649105623421,2.1566365957260127,0.15939661736289662,100.0,41.33354838709677,11992.54949228988,48764.899999999994,62639.61214096774,21.400072135723146,4.328603575673419,5.674932728539801,2.3101849999999975,3.3543536229567086,53.256938889206076,23.351948833536788,33.87592475884414,1.83152977625529,0.20989923737943184,0.789995101094246,10.0,30.299999999999997,89.76755952380952,63.40199345706061,4.032277428571429,2.3504697380511868,255069910467.16785,1.1642981717983887,0.24829460494220254,1.8568079372247064,0.1633739676326513,1.6601833154757826,0.2258634014676015,6.727573076883951,7.891988777142857,18.154545454545453,27.144444444444442,12.393548387096773,10.291935483870969,77.92984657749804,8725515.92063492,1461571.1746031747,1.5640342930952718,0.14965921919792896,1.058463388818541,27617.826456916475
Switzerland,40.3118842964903,30.765677594302897,39522.25349019608,1537.0,23.22737877152977,2.0400519669055943,0.1756192290534574,100.0,19.89290322580645,6594.70543943302,42749.79677419355,52042.6069116129,178.9890443101744,1.882803230009603,2.5191709926039527,,2.8319266902075855,22.076850227386505,8.711035391973777,17.30069223220234,1.9509777029355366,0.21829778390626123,0.7643416177034378,36.0,,87.78934523809524,57.487957869249996,3.945875285714286,1.3583726796469118,340339451966.0778,1.3101133406162266,0.252732653170824,1.8505890717109048,0.17094126778344312,1.6680007129907608,0.23746038538714245,4.739463078975677,3.276347125714286,,33.136842105263156,12.353846153846153,8.794230769230769,78.42245309568482,7073064.584905661,1870588.358490566,1.5385544449090949,0.16343460480372113,0.9188541181671872,44297.79566331945
Syrian Arab Republic,75.85508424808289,2.510576600702247,183731.1475409836,252.0,6.0672289657289715,-1.2023055566393814,0.1896070552908855,90.97615510212206,1.7325806451612904,814.65354994862,41814.96451612903,83807.22214903226,71.733783573223,9.676562427840683,,,0.0194199997931719,,,,-1.1639623965906065,0.23198459070661795,,176.0,169.2,26.21366666666666,7.905895873693877,2.2365406666666665,9.727627696594089,42653949994.81048,-1.421610870763012,0.2615670756153438,-1.1247299961421802,0.18235347193220391,-1.3613943975904714,0.22794568409090452,4.974697599411011,1.7810328292307693,,38.3,36.024322580645155,7.065435483870968,66.58783870967741,13039688.258064516,6429581.403225807,-1.7629060589748886,0.14355583035427577,2.2385333556908837,2532.8062177507786
Tajikistan,33.67642276526988,2.961200599037348,139647.86666666667,691.0,11.792753745758514,-1.2456894318262728,0.18008550256490707,98.91350484797195,52.92580645161291,2169.886643773393,4326.967580645161,10410.432746806453,52.54532130360874,11.1874533417745,9.79078812586878,19.8658210994208,0.09393400102853779,96.94009893214951,8.810387497994808,11.025217502668637,-1.0481960376103718,0.24221159393588707,0.5264142181078594,106.0,17.45,54.58863095238096,6.57755571384,2.284308857142857,0.9756572153492988,4407068379.734207,-1.042713170250257,0.294512058297793,-1.2439893384774516,0.17025374993681908,-1.1329127872983606,0.21237690125902506,3.9831722332881063,1.4156610452380953,,32.13333333333333,31.989,7.2125625,65.117,7301359.303030303,5301385.181818182,-1.4782085220019034,0.15730018044511476,5.101936191332297,553.1825533649821
Tanzania,40.07334426839149,58.20766644558591,885800.0,1071.0,13.030694056056758,-0.5716701795657476,0.16253736211607853,16.562344487508135,90.33129032258064,66.93867025131361,6167.98064516129,59348.65350419355,45.988562648586196,12.553688074459044,6.470835449923379,6.925157956851445,0.4074166615804036,,10.917377990788879,14.64018287873478,-0.6086535863578321,0.18292881920933723,0.39203192591667163,141.0,17.35,62.234702380952385,5.05848573453125,2.5302038,1.2870227226578415,27103593035.814915,-0.38312481921942276,0.2574431914836168,-0.42136695173879457,0.15346275083720684,-0.5066760405898094,0.18587839541335902,3.534669448932012,1.546681162857143,,38.239999999999995,40.87144117647058,10.865529411764706,57.16523529411764,41444128.2,30029079.37142857,-0.3584622815251351,0.13277957867830995,6.822419232059496,561.2565079962503
Thailand,38.48365746821121,38.337386717297264,510890.0,1622.0,18.25136923332401,-0.3777853058030208,0.1441210145130753,96.5118498321469,23.162580645161288,1077.7451944508587,204857.03548387095,311060.7025870967,104.95526216063318,4.14310087606766,5.268841605175919,2.7882827627036244,0.4561477228999138,24.998588984146842,14.34061322430262,15.532987940575206,0.21464928224061927,0.20421815911928823,0.6037894258499145,21.0,17.3,78.24035714285715,15.333803445117647,3.33924,2.3806903536776494,153555220320.7278,-0.674106610318025,0.24715883098542688,0.031483575818128946,0.15983888444801173,0.14474177178150663,0.2018408259997764,3.463867589831352,2.4624853019047617,17.61,40.12592592592592,22.536709677419356,7.707483870967741,67.88520967741935,53478568.9047619,35053088.47619048,-0.4254439116145176,0.13834869178632891,7.724458004309787,2342.1915262642697
Timor-Leste,22.727272727272723,62.8388457541114,14870.0,1500.0,60.85193500631297,-0.5170661104576928,0.22933240873473035,53.865616110676775,25.857727272727274,,296.3904761904762,5484.757238619048,73.87637708626276,4.843521555257048,7.012537873166875,,,,58.06242877662762,63.4190936506659,-1.0162809349241715,0.27446555168855763,0.4380080065727235,181.0,18.866666666666667,52.325208333333315,12.0392086939,1.71,2.4017149501286075,1236354421.7391305,-0.258302323689515,0.2908762436021457,-0.9709946255792268,0.21923092210834663,-1.0422194216932563,0.2377231944174993,6.900037458964756,3.315657077222222,,30.8,31.675545454545453,8.116999999999999,64.72809090909091,1109096.2608695652,793820.6086956522,0.17225698889656496,0.16311470283703364,4.0238996081315435,1043.5075885533877
Togo,60.60359456144,23.223343560397133,54390.0,1168.0,18.288766265279694,-0.8609691510597864,0.1938298003127177,34.7950663555238,77.57806451612903,91.96473094487003,1636.4193548387098,5313.903897096774,79.91439241181632,4.990215269885452,0.6658642656256316,,0.17772333323955536,,12.320676220528906,12.444044362606025,-1.1737078453103702,0.2024890482425689,0.408402602493763,97.0,67.35,61.0707142857143,3.3859091246600004,2.4737482857142856,2.117059301529036,2276946625.1049,-0.45801909407600777,0.27510563408335054,-0.8148546814918519,0.18002710863947868,-0.8010878103474776,0.19993915533026052,3.2934214323759092,0.7784637895238095,,42.339999999999996,41.71369354838709,14.054774193548386,52.73583870967742,4375226.0,2931439.476190476,-0.94483815630277,0.14692102838307622,,400.1370770387003
